id,org,station,lat,lon,begperiod,Sample,Radionuclide,Dt,Dt_unc,ND,Unit
258,MOE,,37.4130444444,141.0436638889,2024/11/06,Browneye skate,H-3:TFWT,0.56,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/11/06,Olive flounder,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/11/06,Angelfish,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/11/06,Browneye skate,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/11/06,Olive flounder,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/11/06,Angelfish,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/11/06,Browneye skate,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Olive flounder,H-3:TFWT,0.085,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Whip stingray,H-3:TFWT,0.094,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Mixed fish sample,H-3:TFWT,0.098,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Olive flounder,H-3:TFWT,0.066,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Whip stingray,H-3:TFWT,0.073,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Mixed fish sample,H-3:TFWT,0.076,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Olive flounder,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Whip stingray,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Mixed fish sample,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Olive flounder,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Whip stingray,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/09/10,Mixed fish sample,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Angelfish,H-3:TFWT,0.46,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Mixed fish sample A,H-3:TFWT,0.41,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Mixed fish sample B,H-3:TFWT,0.42,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Angelfish,H-3:TFWT,0.36,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Mixed fish sample A,H-3:TFWT,0.32,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Mixed fish sample B,H-3:TFWT,0.33,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Angelfish,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Mixed fish sample A,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Mixed fish sample B,H-3:OBT,0.36,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Angelfish,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Mixed fish sample A,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/07/09,Mixed fish sample B,H-3:OBT,0.048,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Olive flounder,H-3:TFWT,,,0.06,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Angelfish,H-3:TFWT,0.078,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Browneye skate,H-3:TFWT,0.098,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Olive flounder,H-3:TFWT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Angelfish,H-3:TFWT,0.06,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Browneye skate,H-3:TFWT,0.076,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Olive flounder,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Angelfish,H-3:OBT,,,0.5,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Browneye skate,H-3:OBT,,,0.5,Bq/L
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Olive flounder,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Angelfish,H-3:OBT,,,0.06,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2024/02/15,Browneye skate,H-3:OBT,,,0.06,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Olive flounder,H-3:TFWT,1.2,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Angelfish,H-3:TFWT,1.3,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Browneye skate,H-3:TFWT,1.6,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Olive flounder,H-3:TFWT,0.91,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Angelfish,H-3:TFWT,1.0,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Browneye skate,H-3:TFWT,1.3,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Olive flounder,H-3:OBT,0.49,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Angelfish,H-3:OBT,0.53,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Browneye skate,H-3:OBT,0.61,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Olive flounder,H-3:OBT,0.066,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Angelfish,H-3:OBT,0.067,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/10/18,Browneye skate,H-3:OBT,0.07,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Olive flounder,H-3:TFWT,0.085,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Whip stingray,H-3:TFWT,0.042,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Mixed fish sample,H-3:TFWT,0.097,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Olive flounder,H-3:TFWT,0.065,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Whip stingray,H-3:TFWT,0.033,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Mixed fish sample,H-3:TFWT,0.076,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Olive flounder,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Whip stingray,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Mixed fish sample,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Olive flounder,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Whip stingray,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/09/12,Mixed fish sample,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Olive flounder,H-3:TFWT,0.12,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Browneye skate,H-3:TFWT,0.11,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Japanese eagle ray,H-3:TFWT,0.1,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Olive flounder,H-3:TFWT,0.094,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Browneye skate,H-3:TFWT,0.089,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Japanese eagle ray,H-3:TFWT,0.077,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Olive flounder,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Browneye skate,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Japanese eagle ray,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Olive flounder,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Browneye skate,H-3:OBT,,,0.04,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/08/23,Japanese eagle ray,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/02/10,Mixed fish sample,H-3:TFWT,0.1,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/02/10,Angelfish,H-3:TFWT,0.12,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/02/10,Mixed fish sample,H-3:TFWT,0.08,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/02/10,Angelfish,H-3:TFWT,0.094,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/02/10,Mixed fish sample,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/02/10,Angelfish,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/02/10,Mixed fish sample,H-3:OBT,,,0.04,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/02/10,Angelfish,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Olive flounder,H-3:TFWT,,,0.06,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Angelfish,H-3:TFWT,,,0.05,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Browneye skate,H-3:TFWT,,,0.05,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Olive flounder,H-3:TFWT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Angelfish,H-3:TFWT,,,0.04,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Browneye skate,H-3:TFWT,,,0.04,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Olive flounder,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Angelfish,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Browneye skate,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Olive flounder,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Angelfish,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2023/01/13,Browneye skate,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Olive flounder,H-3:TFWT,0.093,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Angelfish,H-3:TFWT,0.099,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Browneye skate,H-3:TFWT,0.091,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Olive flounder,H-3:TFWT,0.07,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Angelfish,H-3:TFWT,0.076,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Browneye skate,H-3:TFWT,0.07,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Olive flounder,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Angelfish,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Browneye skate,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Olive flounder,H-3:OBT,,,0.06,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Angelfish,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/11/09,Browneye skate,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Olive flounder,H-3:TFWT,0.18,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Browneye skate,H-3:TFWT,0.15,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Honnibe crocker,H-3:TFWT,0.17,,,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Olive flounder,H-3:TFWT,0.13,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Browneye skate,H-3:TFWT,0.12,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Honnibe crocker,H-3:TFWT,0.14,,,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Olive flounder,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Browneye skate,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Honnibe crocker,H-3:OBT,,,0.4,Bq/L
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Olive flounder,H-3:OBT,,,0.05,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Browneye skate,H-3:OBT,,,0.04,Bq/kg-fresh
258,MOE,,37.4130444444,141.0436638889,2022/10/22,Honnibe crocker,H-3:OBT,,,0.05,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2023/10/09,Chub mackerel(meat),Cs-134,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2023/10/09,Rikuzen flounder(meat),Cs-134,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2023/10/09,Chub mackerel(meat),Cs-137,0.11,0.0099,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2023/10/09,Rikuzen flounder(meat),Cs-137,0.074,0.0093,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/10/16,Bigeyed greeneye (whole),Cs-134,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/10/16,Monk fish(meat),Cs-134,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/10/16,Bigeyed greeneye (whole),Cs-137,0.092,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/10/16,Monk fish(meat),Cs-137,0.12,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Alaska pollock(meat),Cs-134,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Pacific cod(meat),Cs-134,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Slime flounder(meat),Cs-134,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Alaska pollock(meat),Cs-137,0.14,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Pacific cod(meat),Cs-137,0.21,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Slime flounder(meat),Cs-137,0.07,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Microstomus achne,H-3,0.073,,,Bq/L-water
259,NRA,,37.7966,141.1491083333,2022/04/19,Alaska pollack,H-3,0.076,,,Bq/L-water
259,NRA,,37.7966,141.1491083333,2022/04/19,Microstomus achne,H-3,,,,Bq/L-combustion water
259,NRA,,37.7966,141.1491083333,2022/04/19,Microstomus achne,H-3,,,,Bq/L-combustion water
259,NRA,,37.7966,141.1491083333,2022/04/19,Alaska pollack,H-3,,,,Bq/L-combustion water
259,NRA,,37.7966,141.1491083333,2022/04/19,Alaska pollack,H-3,,,,Bq/L-combustion water
259,NRA,,37.7966,141.1491083333,2022/04/19,Microstomus achne,H-3,0.058,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Microstomus achne,H-3,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Microstomus achne,H-3,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Alaska pollack,H-3,0.062,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Alaska pollack,H-3,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2022/04/19,Alaska pollack,H-3,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2021/04/25,Slime flounder(meat),Cs-134,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2021/04/25,Pointhead flounder(meat),Cs-134,,,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2021/04/25,Slime flounder(meat),Cs-137,0.15,0.0086,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2021/04/25,Pointhead flounder(meat),Cs-137,0.16,0.0011,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2021/04/25,Slime flounder(meat),H-3:TFWT,0.076,0.0082,,Bq/L-water
259,NRA,,37.7966,141.1491083333,2021/04/25,Pointhead flounder(meat),H-3:TFWT,0.084,0.0082,,Bq/L-water
259,NRA,,37.7966,141.1491083333,2021/04/25,Slime flounder(meat),H-3:TFWT,0.061,0.0066,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2021/04/25,Pointhead flounder(meat),H-3:TFWT,0.066,0.0065,,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2021/04/25,Slime flounder(meat),H-3:OBT,,,0.28,Bq/L-combustion water
259,NRA,,37.7966,141.1491083333,2021/04/25,Pointhead flounder(meat),H-3:OBT,,,0.28,Bq/L-combustion water
259,NRA,,37.7966,141.1491083333,2021/04/25,Slime flounder(meat),H-3:OBT,,,0.062,Bq/kg-fresh
259,NRA,,37.7966,141.1491083333,2021/04/25,Pointhead flounder(meat),H-3:OBT,,,0.062,Bq/kg-fresh
260,NRA,,37.4925972222,141.2678416667,2021/10/24,Chub mackerel(meat),Cs-134,,,,Bq/kg-fresh
260,NRA,,37.4925972222,141.2678416667,2021/10/24,Scorpionfish(meat),Cs-134,,,,Bq/kg-fresh
260,NRA,,37.4925972222,141.2678416667,2021/10/24,Chub mackerel(meat),Cs-137,0.12,0.011,,Bq/kg-fresh
260,NRA,,37.4925972222,141.2678416667,2021/10/24,Scorpionfish(meat),Cs-137,0.18,0.011,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2023/06/05,Bluefin searobin,H-3:TFWT,0.066,0.0082,,Bq/L-water
261,NRA,,37.1368861111,141.1893694444,2023/06/05,Olive flounder,H-3:TFWT,0.048,0.0077,,Bq/L-water
261,NRA,,37.1368861111,141.1893694444,2023/06/05,Bluefin searobin,H-3:TFWT,0.052,0.0064,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2023/06/05,Olive flounder,H-3:TFWT,0.037,0.0059,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2023/06/05,Bluefin searobin,H-3:OBT,,,,Bq/L-combustion water
261,NRA,,37.1368861111,141.1893694444,2023/06/05,Olive flounder,H-3:OBT,,,,Bq/L-combustion water
261,NRA,,37.1368861111,141.1893694444,2023/06/05,Bluefin searobin,H-3:OBT,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2023/06/05,Olive flounder,H-3:OBT,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2023/06/03,Bluefin searobin(meat),Cs-134,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2023/06/03,Olive flounder(meat),Cs-134,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2023/06/03,Bluefin searobin(meat),Cs-137,0.42,0.013,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2023/06/03,Olive flounder(meat),Cs-137,0.55,0.014,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Conger eel(meat),Cs-134,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Redwing searobin(meat),Cs-134,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Conger eel(meat),Cs-137,0.21,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Redwing searobin(meat),Cs-137,0.44,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Conger eel,H-3,0.083,,,Bq/L-water
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Redwing searobin,H-3,0.08,,,Bq/L-water
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Conger eel,H-3,,,,Bq/L-combustion water
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Conger eel,H-3,,,,Bq/L-combustion water
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Redwing searobin,H-3,,,,Bq/L-combustion water
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Redwing searobin,H-3,,,,Bq/L-combustion water
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Conger eel,H-3,0.057,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Conger eel,H-3,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Conger eel,H-3,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Redwing searobin,H-3,0.062,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Redwing searobin,H-3,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2022/04/21,Redwing searobin,H-3,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2021/10/28,Redwing searobin(meat),Cs-134,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2021/10/28,Yellow striped flounder(meat),Cs-134,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2021/10/28,Redwing searobin(meat),Cs-137,0.65,0.017,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2021/10/28,Yellow striped flounder(meat),Cs-137,0.56,0.016,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2021/05/13,Conger eel(meat),Cs-134,,,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2021/05/13,Conger eel(meat),Cs-137,0.33,0.011,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2021/05/13,Conger eel(meat),H-3:TFWT,0.082,0.01,,Bq/L-water
261,NRA,,37.1368861111,141.1893694444,2021/05/13,Conger eel(meat),H-3:TFWT,0.057,0.007,,Bq/kg-fresh
261,NRA,,37.1368861111,141.1893694444,2021/05/13,Conger eel(meat),H-3:OBT,,,0.28,Bq/L-combustion water
261,NRA,,37.1368861111,141.1893694444,2021/05/13,Conger eel(meat),H-3:OBT,,,0.062,Bq/kg-fresh
262,NRA,,37.211425,141.1783722222,2024/10/16,Bluefin searobin(meat),Cs-134,,,,Bq/kg-fresh
262,NRA,,37.211425,141.1783722222,2024/10/16,Bluefin searobin(meat),Cs-137,0.33,0.013,,Bq/kg-fresh
262,NRA,,37.211425,141.1783722222,2022/10/19,Redwing searobin(meat),Cs-134,,,,Bq/kg-fresh
262,NRA,,37.211425,141.1783722222,2022/10/19,Round-nose flounder(meat),Cs-134,,,,Bq/kg-fresh
262,NRA,,37.211425,141.1783722222,2022/10/19,Redwing searobin(meat),Cs-137,0.78,,,Bq/kg-fresh
262,NRA,,37.211425,141.1783722222,2022/10/19,Round-nose flounder(meat),Cs-137,0.68,,,Bq/kg-fresh
262,NRA,,37.211425,141.1783722222,2021/05/13,Yellow striped flounder(meat),Cs-134,,,,Bq/kg-fresh
262,NRA,,37.211425,141.1783722222,2021/05/13,Yellow striped flounder(meat),Cs-137,0.72,0.016,,Bq/kg-fresh
262,NRA,,37.211425,141.1783722222,2021/05/13,Yellow striped flounder(meat),H-3:TFWT,0.08,0.01,,Bq/L-water
262,NRA,,37.211425,141.1783722222,2021/05/13,Yellow striped flounder(meat),H-3:TFWT,0.063,0.008,,Bq/kg-fresh
262,NRA,,37.211425,141.1783722222,2021/05/13,Yellow striped flounder(meat),H-3:OBT,,,0.28,Bq/L-combustion water
262,NRA,,37.211425,141.1783722222,2021/05/13,Yellow striped flounder(meat),H-3:OBT,,,0.062,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Common skete (muscle),Cs-134,,,3.4,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Flatfish (muscle),Cs-134,,,3.1,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Flatfish (muscle),Cs-134,,,5.9,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Searobin (muscle),Cs-134,,,3.8,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Yellow goosefish (whole),Cs-134,,,3.3,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Red sea bream (muscle),Cs-134,,,3.3,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Common skete (muscle),Cs-137,,,3.0,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Flatfish (muscle),Cs-137,,,3.8,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Flatfish (muscle),Cs-137,,,6.1,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Searobin (muscle),Cs-137,,,3.8,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Yellow goosefish (whole),Cs-137,,,3.3,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/6/18,Red sea bream (muscle),Cs-137,,,4.2,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/5/22,Common skete (muscle),Cs-134,,,3.9,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/5/22,Marbled sole (muscle),Cs-134,,,3.6,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/5/22,Flatfish (muscle),Cs-134,,,7.1,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/5/22,Stingray (muscle),Cs-134,,,3.5,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/5/22,Common skete (muscle),Cs-137,,,3.8,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/5/22,Marbled sole (muscle),Cs-137,,,3.4,Bq/kg-fresh
265,TEPCO,T-S1,37.5847222222,141.0422222222,2025/5/22,Flatfish (muscle),Cs-137,,,5.1,Bq/kg-fresh
