begperiod,station,org,depth,Cs-134,Cs-134_nd,Cs-137,Cs-137_nd,H-3,H-3_nd,lon,lat
2023-12-13 07:12,T-2,TEPCO,0.5 m,,0.75,,0.52,,,141.0336111,37.41583333
2023-12-14 06:34,T-2,TEPCO,0.5 m,,0.67,,0.76,,,141.0336111,37.41583333
2023-12-15 07:00,T-2,TEPCO,0.5 m,,0.62,,0.68,,,141.0336111,37.41583333
2023-12-16 07:00,T-2,TEPCO,0.5 m,,0.62,,0.57,,,141.0336111,37.41583333
2023-12-17 07:10,T-2,TEPCO,0.5 m,,0.76,,0.55,,,141.0336111,37.41583333
2023-12-18 07:25,T-2,TEPCO,0.5 m,,0.0012,0.024,,,0.36,141.0336111,37.41583333
2023-12-19 06:53,T-2,TEPCO,0.5 m,,0.64,,0.81,,,141.0336111,37.41583333
2023-12-20 06:46,T-2,TEPCO,0.5 m,,0.75,,0.78,,,141.0336111,37.41583333
2023-12-21 06:50,T-2,TEPCO,0.5 m,,0.62,,0.69,,,141.0336111,37.41583333
2023-12-22 07:25,T-2,TEPCO,0.5 m,,0.8,,0.66,,0.37,141.0336111,37.41583333
2023-12-23 06:40,T-2,TEPCO,0.5 m,,0.62,,0.54,,,141.0336111,37.41583333
2023-12-24 06:20,T-2,TEPCO,0.5 m,,0.88,,0.79,,,141.0336111,37.41583333
2023-12-25 07:09,T-2,TEPCO,0.5 m,,0.0012,0.0088,,,0.33,141.0336111,37.41583333
2023-12-26 06:45,T-2,TEPCO,0.5 m,,0.62,,0.52,,,141.0336111,37.41583333
2023-12-27 07:15,T-2,TEPCO,0.5 m,,0.62,,0.73,,,141.0336111,37.41583333
2023-12-28 06:40,T-2,TEPCO,0.5 m,,0.8,,0.51,,,141.0336111,37.41583333
2023-12-29 06:28,T-2,TEPCO,0.5 m,,0.77,,0.75,,0.3,141.0336111,37.41583333
2023-12-30 06:38,T-2,TEPCO,0.5 m,,0.7,,0.65,,,141.0336111,37.41583333
2023-12-31 06:37,T-2,TEPCO,0.5 m,,0.69,,0.67,,,141.0336111,37.41583333
2024-01-01 08:15,T-2,TEPCO,0.5 m,,0.82,,0.97,,,141.0336111,37.41583333
2024-01-02 06:34,T-2,TEPCO,0.5 m,,0.75,,0.65,,,141.0336111,37.41583333
2024-01-03 07:50,T-2,TEPCO,0.5 m,,0.0012,0.037,,,0.33,141.0336111,37.41583333
2024-01-04 06:30,T-2,TEPCO,0.5 m,,0.75,,0.68,,,141.0336111,37.41583333
2024-01-05 06:40,T-2,TEPCO,0.5 m,,0.98,0.68,,,,141.0336111,37.41583333
2024-01-06 06:38,T-2,TEPCO,0.5 m,,0.53,,0.65,,,141.0336111,37.41583333
2024-01-07 06:20,T-2,TEPCO,0.5 m,,0.74,,0.84,,0.33,141.0336111,37.41583333
2024-01-08 06:40,T-2,TEPCO,0.5 m,,0.0012,0.046,,,0.083,141.0336111,37.41583333
2024-01-09 07:00,T-2,TEPCO,0.5 m,,0.8,,0.73,,,141.0336111,37.41583333
2024-01-10 06:53,T-2,TEPCO,0.5 m,,0.61,,0.51,,,141.0336111,37.41583333
2024-01-11 07:02,T-2,TEPCO,0.5 m,,0.69,,0.85,,,141.0336111,37.41583333
2024-01-12 07:05,T-2,TEPCO,0.5 m,,0.65,,0.59,,,141.0336111,37.41583333
2024-01-13 06:35,T-2,TEPCO,0.5 m,,0.84,,0.7,,,141.0336111,37.41583333
2024-01-14 06:43,T-2,TEPCO,0.5 m,,0.75,,0.67,,0.36,141.0336111,37.41583333
2024-01-15 07:40,T-2,TEPCO,0.5 m,,0.0012,0.017,,,0.37,141.0336111,37.41583333
2024-01-16 07:03,T-2,TEPCO,0.5 m,,0.8,,0.72,,,141.0336111,37.41583333
2024-01-17 07:00,T-2,TEPCO,0.5 m,,0.69,,0.72,,,141.0336111,37.41583333
2024-01-18 07:15,T-2,TEPCO,0.5 m,,0.65,,0.76,,,141.0336111,37.41583333
2024-01-19 07:35,T-2,TEPCO,0.5 m,,0.81,,0.55,,,141.0336111,37.41583333
2024-01-20 07:00,T-2,TEPCO,0.5 m,,0.75,,0.95,,,141.0336111,37.41583333
2024-01-21 06:32,T-2,TEPCO,0.5 m,,0.55,,0.83,,,141.0336111,37.41583333
2024-01-23 06:53,T-2,TEPCO,0.5 m,,0.69,,0.87,,0.36,141.0336111,37.41583333
2024-01-24 07:16,T-2,TEPCO,0.5 m,0.0014,,0.094,,,0.37,141.0336111,37.41583333
2024-01-25 06:45,T-2,TEPCO,0.5 m,,0.8,,0.65,,,141.0336111,37.41583333
2024-01-26 07:05,T-2,TEPCO,0.5 m,,0.75,,0.88,,,141.0336111,37.41583333
2024-01-27 07:12,T-2,TEPCO,0.5 m,,0.74,,0.55,,,141.0336111,37.41583333
2024-01-28 06:10,T-2,TEPCO,0.5 m,,0.83,,0.72,,,141.0336111,37.41583333
2024-01-29 08:20,T-2,TEPCO,0.5 m,,0.0012,0.055,,,0.35,141.0336111,37.41583333
2024-01-30 07:10,T-2,TEPCO,0.5 m,,0.61,,0.7,,,141.0336111,37.41583333
2024-01-31 07:13,T-2,TEPCO,0.5 m,,0.72,,0.69,,,141.0336111,37.41583333
2024-02-01 07:15,T-2,TEPCO,0.5 m,,0.8,,0.84,,,141.0336111,37.41583333
2024-02-02 07:10,T-2,TEPCO,0.5 m,,0.75,,0.84,,,141.0336111,37.41583333
2024-02-03 06:48,T-2,TEPCO,0.5 m,,0.91,,0.87,,,141.0336111,37.41583333
2024-02-04 06:47,T-2,TEPCO,0.5 m,,0.75,,0.61,,,141.0336111,37.41583333
2024-02-05 07:00,T-2,TEPCO,0.5 m,,0.0013,0.058,,,0.33,141.0336111,37.41583333
2024-02-06 08:00,T-2,TEPCO,0.5 m,,0.8,,0.63,,,141.0336111,37.41583333
2024-02-07 07:08,T-2,TEPCO,0.5 m,,0.84,,0.59,,,141.0336111,37.41583333
2024-02-08 07:15,T-2,TEPCO,0.5 m,,0.55,,0.64,,,141.0336111,37.41583333
2024-02-09 07:15,T-2,TEPCO,0.5 m,,0.62,,0.63,,,141.0336111,37.41583333
2024-02-10 07:07,T-2,TEPCO,0.5 m,,0.65,,0.69,,,141.0336111,37.41583333
2024-02-11 06:36,T-2,TEPCO,0.5 m,,0.75,,0.63,,,141.0336111,37.41583333
2024-02-12 07:50,T-2,TEPCO,0.5 m,,0.0011,0.025,,,0.074,141.0336111,37.41583333
2024-02-13 07:05,T-2,TEPCO,0.5 m,,0.72,,0.69,,,141.0336111,37.41583333
2024-02-14 07:10,T-2,TEPCO,0.5 m,,0.8,,0.72,,,141.0336111,37.41583333
2024-02-15 07:13,T-2,TEPCO,0.5 m,,0.85,,0.61,,,141.0336111,37.41583333
2024-02-16 07:08,T-2,TEPCO,0.5 m,,0.66,,0.75,,,141.0336111,37.41583333
2024-02-17 07:00,T-2,TEPCO,0.5 m,,0.75,,0.81,,,141.0336111,37.41583333
2024-02-18 07:00,T-2,TEPCO,0.5 m,,0.65,,0.66,,,141.0336111,37.41583333
2024-02-19 08:00,T-2,TEPCO,0.5 m,,0.0012,0.034,,,0.31,141.0336111,37.41583333
2024-02-20 06:46,T-2,TEPCO,0.5 m,,0.61,,0.79,,,141.0336111,37.41583333
2024-02-21 07:00,T-2,TEPCO,0.5 m,,0.71,,0.51,,,141.0336111,37.41583333
2024-02-22 07:05,T-2,TEPCO,0.5 m,,0.8,,0.71,,,141.0336111,37.41583333
2024-02-23 07:10,T-2,TEPCO,0.5 m,,0.74,,0.79,,,141.0336111,37.41583333
2024-02-24 07:35,T-2,TEPCO,0.5 m,,0.78,,0.61,,,141.0336111,37.41583333
2024-02-25 06:56,T-2,TEPCO,0.5 m,,0.55,,0.7,,,141.0336111,37.41583333
2024-02-26 07:17,T-2,TEPCO,0.5 m,,0.0012,0.034,,,0.33,141.0336111,37.41583333
2024-02-29 07:00,T-2,TEPCO,0.5 m,,0.84,,0.61,,,141.0336111,37.41583333
2024-03-01 07:10,T-2,TEPCO,0.5 m,,0.88,,0.65,,0.33,141.0336111,37.41583333
2024-03-02 06:40,T-2,TEPCO,0.5 m,,0.75,,0.63,,,141.0336111,37.41583333
2024-03-03 06:30,T-2,TEPCO,0.5 m,,0.88,,0.71,,,141.0336111,37.41583333
2024-03-04 08:11,T-2,TEPCO,0.5 m,0.0028,,0.18,,0.33,,141.0336111,37.41583333
2024-03-05 06:48,T-2,TEPCO,0.5 m,,0.93,,0.69,,,141.0336111,37.41583333
2024-03-06 07:35,T-2,TEPCO,0.5 m,,0.81,,0.66,,,141.0336111,37.41583333
2024-03-07 07:16,T-2,TEPCO,0.5 m,,0.68,,0.74,,,141.0336111,37.41583333
2024-03-08 07:05,T-2,TEPCO,0.5 m,,0.66,,0.62,,,141.0336111,37.41583333
2024-03-09 08:15,T-2,TEPCO,0.5 m,,0.69,,0.72,,,141.0336111,37.41583333
2024-03-10 07:25,T-2,TEPCO,0.5 m,,0.61,,0.7,,,141.0336111,37.41583333
2024-03-11 07:40,T-2,TEPCO,0.5 m,,0.0011,0.057,,0.31,,141.0336111,37.41583333
2024-03-12 07:10,T-2,TEPCO,0.5 m,,0.8,,0.73,,,141.0336111,37.41583333
2024-03-13 07:08,T-2,TEPCO,0.5 m,,0.8,,0.78,,,141.0336111,37.41583333
2024-03-14 07:16,T-2,TEPCO,0.5 m,,0.65,,0.66,,0.3,141.0336111,37.41583333
2024-03-15 07:13,T-2,TEPCO,0.5 m,,0.64,,0.62,,,141.0336111,37.41583333
2024-03-16 06:45,T-2,TEPCO,0.5 m,,0.81,,0.64,,,141.0336111,37.41583333
2024-03-19 07:25,T-2,TEPCO,0.5 m,,0.0013,0.075,,,0.33,141.0336111,37.41583333
2024-03-20 07:11,T-2,TEPCO,0.5 m,,0.73,,0.6,,,141.0336111,37.41583333
2024-03-21 07:13,T-2,TEPCO,0.5 m,,0.71,,0.58,,,141.0336111,37.41583333
2024-03-22 07:26,T-2,TEPCO,0.5 m,,0.65,,0.59,,,141.0336111,37.41583333
2024-03-23 07:18,T-2,TEPCO,0.5 m,,0.71,,0.52,,,141.0336111,37.41583333
2024-03-24 07:15,T-2,TEPCO,0.5 m,,0.84,,0.74,,,141.0336111,37.41583333
2024-03-25 07:32,T-2,TEPCO,0.5 m,0.0037,,0.21,,,0.34,141.0336111,37.41583333
2024-03-26 07:14,T-2,TEPCO,0.5 m,,0.84,,0.62,,,141.0336111,37.41583333
2024-03-27 07:02,T-2,TEPCO,0.5 m,,0.78,,0.69,,,141.0336111,37.41583333
2024-03-28 07:07,T-2,TEPCO,0.5 m,,0.72,,0.83,,,141.0336111,37.41583333
2024-03-30 06:38,T-2,TEPCO,0.5 m,,0.74,,0.71,,,141.0336111,37.41583333
2024-03-31 06:25,T-2,TEPCO,0.5 m,,0.88,,0.81,,,141.0336111,37.41583333
2024-04-01 09:40,T-2,TEPCO,0.5 m,0.0024,,0.17,,,0.32,141.0336111,37.41583333
2024-04-02 07:17,T-2,TEPCO,0.5 m,,0.53,,0.69,,,141.0336111,37.41583333
2024-04-03 07:28,T-2,TEPCO,0.5 m,,0.76,,0.68,,0.34,141.0336111,37.41583333
2024-04-04 07:30,T-2,TEPCO,0.5 m,,0.62,,0.51,,0.32,141.0336111,37.41583333
2024-04-05 07:08,T-2,TEPCO,0.5 m,,0.92,,0.87,,,141.0336111,37.41583333
2024-04-06 07:16,T-2,TEPCO,0.5 m,,0.69,,0.57,,,141.0336111,37.41583333
2024-04-07 06:46,T-2,TEPCO,0.5 m,,0.67,,0.65,,,141.0336111,37.41583333
2024-04-08 08:35,T-2,TEPCO,0.5 m,0.0013,,0.088,,,,141.0336111,37.41583333
2024-04-09 06:48,T-2,TEPCO,0.5 m,,0.77,,0.74,,,141.0336111,37.41583333
2024-04-10 06:35,T-2,TEPCO,0.5 m,,0.71,,0.63,,,141.0336111,37.41583333
2024-04-11 07:06,T-2,TEPCO,0.5 m,,0.78,,0.61,,0.33,141.0336111,37.41583333
2024-04-12 07:00,T-2,TEPCO,0.5 m,,0.65,,0.69,,,141.0336111,37.41583333
2024-04-13 06:35,T-2,TEPCO,0.5 m,,0.68,,0.78,,,141.0336111,37.41583333
2024-04-14 07:06,T-2,TEPCO,0.5 m,,0.62,,0.6,,,141.0336111,37.41583333
2024-04-15 07:50,T-2,TEPCO,0.5 m,,0.0012,0.068,,,0.3,141.0336111,37.41583333
2024-04-16 07:00,T-2,TEPCO,0.5 m,,0.82,,0.69,,,141.0336111,37.41583333
2024-04-17 06:53,T-2,TEPCO,0.5 m,,0.77,,0.88,,,141.0336111,37.41583333
2024-04-18 07:13,T-2,TEPCO,0.5 m,,0.65,,0.68,,0.32,141.0336111,37.41583333
2024-04-19 14:03,T-2,TEPCO,0.5 m,,0.91,,0.74,,0.34,141.0336111,37.41583333
2024-04-20 07:13,T-2,TEPCO,0.5 m,,0.75,,0.82,,,141.0336111,37.41583333
2024-04-21 07:15,T-2,TEPCO,0.5 m,,0.68,,0.57,,,141.0336111,37.41583333
2024-04-22 08:36,T-2,TEPCO,0.5 m,0.0085,,0.48,,,0.32,141.0336111,37.41583333
2024-04-23 07:15,T-2,TEPCO,0.5 m,,0.77,,0.78,,,141.0336111,37.41583333
2024-04-24 07:15,T-2,TEPCO,0.5 m,,0.75,,0.62,,,141.0336111,37.41583333
2024-04-25 06:54,T-2,TEPCO,0.5 m,,0.72,,0.68,,0.31,141.0336111,37.41583333
2024-04-26 06:55,T-2,TEPCO,0.5 m,,0.88,,0.67,,,141.0336111,37.41583333
2024-04-27 07:15,T-2,TEPCO,0.5 m,,0.82,,0.71,,,141.0336111,37.41583333
2024-04-28 06:50,T-2,TEPCO,0.5 m,,0.84,,0.63,,,141.0336111,37.41583333
2024-04-29 07:21,T-2,TEPCO,0.5 m,,0.0011,0.044,,0.51,,141.0336111,37.41583333
2024-04-30 06:47,T-2,TEPCO,0.5 m,,0.8,,0.61,,,141.0336111,37.41583333
2024-05-01 07:27,T-2,TEPCO,0.5 m,,0.78,,0.69,,,141.0336111,37.41583333
2024-05-02 07:00,T-2,TEPCO,0.5 m,,0.82,,0.56,0.47,,141.0336111,37.41583333
2024-05-03 07:03,T-2,TEPCO,0.5 m,,0.75,,0.62,,,141.0336111,37.41583333
2024-05-04 07:43,T-2,TEPCO,0.5 m,,0.69,,0.53,,,141.0336111,37.41583333
2024-05-05 06:53,T-2,TEPCO,0.5 m,,0.82,,0.86,,,141.0336111,37.41583333
2024-05-06 07:55,T-2,TEPCO,0.5 m,0.002,,0.13,,0.51,,141.0336111,37.41583333
2024-05-07 07:20,T-2,TEPCO,0.5 m,,0.75,,0.62,,,141.0336111,37.41583333
2024-05-08 06:46,T-2,TEPCO,0.5 m,,0.64,,0.54,,,141.0336111,37.41583333
2024-05-09 06:58,T-2,TEPCO,0.5 m,,0.88,,0.9,,0.37,141.0336111,37.41583333
2024-05-10 06:48,T-2,TEPCO,0.5 m,,0.69,,0.73,,,141.0336111,37.41583333
2024-05-11 07:21,T-2,TEPCO,0.5 m,,0.53,,0.69,,,141.0336111,37.41583333
2024-05-12 07:03,T-2,TEPCO,0.5 m,,0.75,,0.56,,,141.0336111,37.41583333
2024-05-13 07:05,T-2,TEPCO,0.5 m,,0.82,,0.86,,,141.0336111,37.41583333
2024-05-14 07:25,T-2,TEPCO,0.5 m,,0.0012,0.043,,,,141.0336111,37.41583333
2024-05-15 07:10,T-2,TEPCO,0.5 m,,0.84,,0.59,,,141.0336111,37.41583333
2024-05-16 07:10,T-2,TEPCO,0.5 m,,0.82,,0.63,,0.32,141.0336111,37.41583333
2024-05-17 13:55,T-2,TEPCO,0.5 m,,0.74,,0.71,,0.36,141.0336111,37.41583333
2024-05-18 06:45,T-2,TEPCO,0.5 m,,0.88,,0.57,,,141.0336111,37.41583333
2024-05-19 06:32,T-2,TEPCO,0.5 m,,0.85,,0.69,,,141.0336111,37.41583333
2024-05-20 08:42,T-2,TEPCO,0.5 m,,0.0012,0.049,,,0.3,141.0336111,37.41583333
2024-05-21 06:55,T-2,TEPCO,0.5 m,,0.68,,0.9,,,141.0336111,37.41583333
2024-05-22 07:10,T-2,TEPCO,0.5 m,,0.88,,0.75,,,141.0336111,37.41583333
2024-05-23 07:07,T-2,TEPCO,0.5 m,,0.58,,0.9,0.5,,141.0336111,37.41583333
2024-05-24 07:13,T-2,TEPCO,0.5 m,,0.75,,0.76,,,141.0336111,37.41583333
2024-05-25 06:45,T-2,TEPCO,0.5 m,,0.82,,0.74,,,141.0336111,37.41583333
2024-05-26 06:52,T-2,TEPCO,0.5 m,,0.88,,0.74,,,141.0336111,37.41583333
2024-05-27 08:25,T-2,TEPCO,0.5 m,,0.67,,0.72,,,141.0336111,37.41583333
2024-05-28 07:51,T-2,TEPCO,0.5 m,,0.0012,0.022,,,0.3,141.0336111,37.41583333
2024-05-29 07:00,T-2,TEPCO,0.5 m,,0.98,,0.82,,,141.0336111,37.41583333
2024-05-30 07:05,T-2,TEPCO,0.5 m,,0.62,,0.65,0.32,,141.0336111,37.41583333
2024-05-31 06:58,T-2,TEPCO,0.5 m,,0.75,,0.69,,,141.0336111,37.41583333
2024-06-01 06:47,T-2,TEPCO,0.5 m,,0.86,,0.6,,,141.0336111,37.41583333
2024-06-02 06:36,T-2,TEPCO,0.5 m,,0.75,,0.74,,,141.0336111,37.41583333
2024-06-03 08:30,T-2,TEPCO,0.5 m,,0.0013,0.072,,,0.29,141.0336111,37.41583333
2024-06-04 07:00,T-2,TEPCO,0.5 m,,0.68,,0.82,,,141.0336111,37.41583333
2024-06-05 06:56,T-2,TEPCO,0.5 m,,0.77,,0.74,,,141.0336111,37.41583333
2024-06-06 06:55,T-2,TEPCO,0.5 m,,0.88,,0.9,,0.36,141.0336111,37.41583333
2024-06-07 06:53,T-2,TEPCO,0.5 m,,0.69,,0.57,,,141.0336111,37.41583333
2024-06-08 06:36,T-2,TEPCO,0.5 m,,0.88,,0.63,,,141.0336111,37.41583333
2024-06-09 06:48,T-2,TEPCO,0.5 m,,0.82,,0.93,,,141.0336111,37.41583333
2024-06-10 08:03,T-2,TEPCO,0.5 m,,0.0012,0.023,,,,141.0336111,37.41583333
2024-06-11 06:45,T-2,TEPCO,0.5 m,,0.83,,0.88,,,141.0336111,37.41583333
2024-06-12 06:25,T-2,TEPCO,0.5 m,,0.92,,0.81,,,141.0336111,37.41583333
2024-06-13 06:36,T-2,TEPCO,0.5 m,,0.71,,0.81,,0.3,141.0336111,37.41583333
2024-06-14 06:46,T-2,TEPCO,0.5 m,,0.72,,0.59,,,141.0336111,37.41583333
2024-06-15 08:05,T-2,TEPCO,0.5 m,,0.72,,0.54,,,141.0336111,37.41583333
2024-06-16 08:18,T-2,TEPCO,0.5 m,,0.75,,0.97,,,141.0336111,37.41583333
2024-06-17 09:00,T-2,TEPCO,0.5 m,,0.0012,0.05,,,0.3,141.0336111,37.41583333
2024-06-18 06:40,T-2,TEPCO,0.5 m,,0.82,,0.82,,,141.0336111,37.41583333
2024-06-19 06:50,T-2,TEPCO,0.5 m,,0.64,,0.81,,,141.0336111,37.41583333
2024-06-20 06:40,T-2,TEPCO,0.5 m,,0.58,,0.78,,,141.0336111,37.41583333
2024-06-21 06:40,T-2,TEPCO,0.5 m,,0.83,,0.85,,,141.0336111,37.41583333
2024-06-22 08:16,T-2,TEPCO,0.5 m,,0.88,,0.78,,,141.0336111,37.41583333
2024-06-23 06:45,T-2,TEPCO,0.5 m,,0.75,,0.6,,,141.0336111,37.41583333
2024-06-24 08:21,T-2,TEPCO,0.5 m,0.0016,,0.11,,,0.32,141.0336111,37.41583333
2024-06-25 08:35,T-2,TEPCO,0.5 m,,0.97,,0.91,,,141.0336111,37.41583333
2024-06-26 06:36,T-2,TEPCO,0.5 m,,0.68,,0.9,,,141.0336111,37.41583333
2024-06-27 06:46,T-2,TEPCO,0.5 m,,0.9,,0.86,,0.33,141.0336111,37.41583333
2024-06-28 14:05,T-2,TEPCO,0.5 m,,0.64,,0.78,,,141.0336111,37.41583333
2024-06-29 08:18,T-2,TEPCO,0.5 m,,0.71,,0.74,,,141.0336111,37.41583333
2024-06-30 06:25,T-2,TEPCO,0.5 m,,0.79,,0.68,,,141.0336111,37.41583333
2024-07-01 08:45,T-2,TEPCO,0.5 m,,0.0013,0.05,,,0.29,141.0336111,37.41583333
2024-07-02 06:45,T-2,TEPCO,0.5 m,,0.91,,0.64,,,141.0336111,37.41583333
2024-07-03 08:25,T-2,TEPCO,0.5 m,,0.75,,0.79,,,141.0336111,37.41583333
2024-07-04 08:55,T-2,TEPCO,0.5 m,,0.64,,0.74,0.72,,141.0336111,37.41583333
2024-07-05 09:20,T-2,TEPCO,0.5 m,,0.64,,0.65,,,141.0336111,37.41583333
2024-07-06 06:38,T-2,TEPCO,0.5 m,,0.75,,0.81,,,141.0336111,37.41583333
2024-07-07 06:20,T-2,TEPCO,0.5 m,,0.88,,0.74,,,141.0336111,37.41583333
2024-07-08 08:40,T-2,TEPCO,0.5 m,,0.96,,0.67,,,141.0336111,37.41583333
2024-07-09 08:43,T-2,TEPCO,0.5 m,,0.91,,0.54,,,141.0336111,37.41583333
2024-07-10 08:50,T-2,TEPCO,0.5 m,,0.64,,0.79,,,141.0336111,37.41583333
2024-07-11 08:15,T-2,TEPCO,0.5 m,,0.93,,0.56,,,141.0336111,37.41583333
2024-07-12 08:55,T-2,TEPCO,0.5 m,,0.67,,0.62,,,141.0336111,37.41583333
2024-07-13 06:31,T-2,TEPCO,0.5 m,,0.79,,0.83,,,141.0336111,37.41583333
2024-07-14 06:25,T-2,TEPCO,0.5 m,,0.74,,0.55,,,141.0336111,37.41583333
2024-07-15 08:30,T-2,TEPCO,0.5 m,,0.84,,0.64,,,141.0336111,37.41583333
2024-07-16 08:46,T-2,TEPCO,0.5 m,,0.91,,0.79,,,141.0336111,37.41583333
2024-07-17 07:34,T-2,TEPCO,0.5 m,,0.66,,0.84,,,141.0336111,37.41583333
2024-07-18 08:05,T-2,TEPCO,0.5 m,,0.85,,0.71,,,141.0336111,37.41583333
2024-07-19 07:55,T-2,TEPCO,0.5 m,,0.75,,0.67,,,141.0336111,37.41583333
2024-07-20 08:22,T-2,TEPCO,0.5 m,,0.84,,0.54,,,141.0336111,37.41583333
2024-07-21 09:07,T-2,TEPCO,0.5 m,,0.9,,0.65,,,141.0336111,37.41583333
2024-07-22 08:25,T-2,TEPCO,0.5 m,,0.9,,0.71,,,141.0336111,37.41583333
2024-07-23 08:50,T-2,TEPCO,0.5 m,,0.77,,0.81,,,141.0336111,37.41583333
2024-07-24 08:35,T-2,TEPCO,0.5 m,,0.9,,0.73,,,141.0336111,37.41583333
2022-04-20 07:07,T-A1,TEPCO,0.5 m,,0.3,,0.38,,0.32,141.0507611,37.44079444
2022-04-25 07:16,T-A1,TEPCO,0.5 m,,0.29,,0.29,,0.35,141.0507611,37.44079444
2022-05-02 07:03,T-A1,TEPCO,0.5 m,,0.32,,0.28,,0.32,141.0507611,37.44079444
2022-05-09 06:56,T-A1,TEPCO,0.5 m,,0.29,,0.3,,0.33,141.0507611,37.44079444
2022-05-16 07:14,T-A1,TEPCO,0.5 m,,0.35,,0.31,,0.33,141.0507611,37.44079444
2022-05-23 07:05,T-A1,TEPCO,0.5 m,,0.33,,0.3,,0.33,141.0507611,37.44079444
2022-05-30 07:10,T-A1,TEPCO,0.5 m,,0.33,,0.33,,0.33,141.0507611,37.44079444
2022-06-10 07:20,T-A1,TEPCO,0.5 m,,0.31,,0.32,,0.32,141.0507611,37.44079444
2022-06-13 07:08,T-A1,TEPCO,0.5 m,,0.3,,0.31,0.31,,141.0507611,37.44079444
2022-06-20 07:07,T-A1,TEPCO,0.5 m,,0.26,,0.3,,0.32,141.0507611,37.44079444
2022-06-27 07:13,T-A1,TEPCO,0.5 m,,0.36,,0.33,,0.32,141.0507611,37.44079444
2022-07-04 07:48,T-A1,TEPCO,0.5 m,,0.31,,0.3,,0.32,141.0507611,37.44079444
2022-07-14 06:58,T-A1,TEPCO,0.5 m,,0.33,,0.32,,0.32,141.0507611,37.44079444
2022-07-18 07:48,T-A1,TEPCO,0.5 m,,0.32,,0.3,,0.32,141.0507611,37.44079444
2022-07-25 06:55,T-A1,TEPCO,0.5 m,,0.37,,0.24,,0.33,141.0507611,37.44079444
2022-08-01 07:02,T-A1,TEPCO,0.5 m,,0.29,,0.34,,0.32,141.0507611,37.44079444
2022-08-08 06:55,T-A1,TEPCO,0.5 m,,0.31,,0.37,,0.32,141.0507611,37.44079444
2022-08-17 07:54,T-A1,TEPCO,0.5 m,,0.32,,0.32,,0.32,141.0507611,37.44079444
2022-08-22 07:13,T-A1,TEPCO,0.5 m,,0.26,,0.33,,0.32,141.0507611,37.44079444
2022-08-29 07:07,T-A1,TEPCO,0.5 m,,0.31,,0.33,,0.31,141.0507611,37.44079444
2022-09-05 07:00,T-A1,TEPCO,0.5 m,,0.31,,0.31,,0.31,141.0507611,37.44079444
2022-09-12 07:10,T-A1,TEPCO,0.5 m,,0.28,,0.28,,0.33,141.0507611,37.44079444
2022-09-19 07:56,T-A1,TEPCO,0.5 m,,0.33,,0.39,,0.34,141.0507611,37.44079444
2022-09-26 07:25,T-A1,TEPCO,0.5 m,,0.29,,0.29,,0.32,141.0507611,37.44079444
2022-10-03 07:18,T-A1,TEPCO,0.5 m,,0.29,,0.3,,0.32,141.0507611,37.44079444
2022-10-12 07:13,T-A1,TEPCO,0.5 m,,0.3,,0.33,,0.31,141.0507611,37.44079444
2022-10-17 07:45,T-A1,TEPCO,0.5 m,,0.35,,0.3,,0.31,141.0507611,37.44079444
2022-10-24 07:17,T-A1,TEPCO,0.5 m,,0.3,,0.33,,0.31,141.0507611,37.44079444
2022-10-31 07:17,T-A1,TEPCO,0.5 m,,0.28,,0.33,,0.31,141.0507611,37.44079444
2022-11-07 07:15,T-A1,TEPCO,0.5 m,,0.35,,0.32,,0.33,141.0507611,37.44079444
2022-11-14 07:17,T-A1,TEPCO,0.5 m,,0.26,,0.27,,0.3,141.0507611,37.44079444
2022-11-21 07:25,T-A1,TEPCO,0.5 m,,0.28,,0.32,,0.32,141.0507611,37.44079444
2022-11-28 07:11,T-A1,TEPCO,0.5 m,,0.37,,0.31,,0.31,141.0507611,37.44079444
2022-12-05 07:14,T-A1,TEPCO,0.5 m,,0.32,,0.34,,0.31,141.0507611,37.44079444
2022-12-12 07:12,T-A1,TEPCO,0.5 m,,0.27,,0.31,,0.31,141.0507611,37.44079444
2022-12-19 07:20,T-A1,TEPCO,0.5 m,,0.34,,0.36,,0.31,141.0507611,37.44079444
2022-12-26 07:15,T-A1,TEPCO,0.5 m,,0.25,,0.3,,0.32,141.0507611,37.44079444
2023-01-02 07:46,T-A1,TEPCO,0.5 m,,0.26,,0.35,,0.32,141.0507611,37.44079444
2023-01-09 07:14,T-A1,TEPCO,0.5 m,,0.32,,0.31,,0.31,141.0507611,37.44079444
2023-01-18 07:14,T-A1,TEPCO,0.5 m,,0.26,,0.36,,0.3,141.0507611,37.44079444
2023-01-23 07:20,T-A1,TEPCO,0.5 m,,0.35,,0.36,,0.32,141.0507611,37.44079444
2023-01-30 07:17,T-A1,TEPCO,0.5 m,,0.22,,0.34,,0.33,141.0507611,37.44079444
2023-02-06 07:10,T-A1,TEPCO,0.5 m,,0.26,,0.31,,0.31,141.0507611,37.44079444
2023-02-13 07:49,T-A1,TEPCO,0.5 m,,0.31,,0.28,,0.31,141.0507611,37.44079444
2023-02-20 07:18,T-A1,TEPCO,0.5 m,,0.26,,0.33,,0.3,141.0507611,37.44079444
2023-02-27 07:11,T-A1,TEPCO,0.5 m,,0.3,,0.35,,0.31,141.0507611,37.44079444
2023-03-06 07:25,T-A1,TEPCO,0.5 m,,0.24,,0.33,,0.31,141.0507611,37.44079444
