File Creation Date,2025-01-21
Sampling Location,Around 10km offshore of 2F site (T-B4) (Fish)

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2021/4/28,Lepidotrigla microptena (muscle),Cs-137,,2.9,Bq/kg-fresh
2021/4/28,Yellow goosefish (whole),Cs-137,,4.1,Bq/kg-fresh
2021/4/28,Common skete (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/4/28,Takifugu snyderi (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/4/28,Flatfish (muscle),Cs-137,,4.2,Bq/kg-fresh
2021/4/28,Roundnose flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/4/28,Ridged-eye flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/4/28,Sea bass (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/4/28,Crimson sea bream (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/4/28,Red sea bream (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/4/28,Willowy flounder (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/3/18,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/3/18,Yellow goosefish (whole),Cs-134,,3.1,Bq/kg-fresh
2021/3/18,Black rockfish (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/3/18,Common skete (muscle),Cs-134,,4.3,Bq/kg-fresh
2021/3/18,Takifugu snyderi (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/3/18,Pointhead flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/3/18,Microstomus achne (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/3/18,Flatfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/3/18,Littlemouth flounder (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/3/18,Roundnose flounder (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/3/18,Ridged-eye flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/3/18,Lepidotrigla microptena (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/3/18,Yellow goosefish (whole),Cs-137,,3.3,Bq/kg-fresh
2021/3/18,Black rockfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/3/18,Common skete (muscle),Cs-137,,4.3,Bq/kg-fresh
2021/3/18,Takifugu snyderi (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/3/18,Pointhead flounder (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/3/18,Microstomus achne (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/3/18,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/3/18,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/3/18,Littlemouth flounder (muscle),Cs-137,,4.3,Bq/kg-fresh
2021/3/18,Roundnose flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/3/18,Ridged-eye flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
