File Creation Date,2025-04-23
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2023/10/01,Yellow goosefish,Cs-137,,7.7,Bq/kg-fresh
2023/10/01,Redwing searobin,Cs-137,,9,Bq/kg-fresh
2023/10/01,Bluefin searobin,Cs-137,,7.5,Bq/kg-fresh
2023/10/01,Ridged-eye flounder,Cs-137,,6.9,Bq/kg-fresh
2023/10/01,Fox jacopever,Cs-137,,9.2,Bq/kg-fresh
2023/10/01,Willowy flounder,Cs-137,,8.3,Bq/kg-fresh
2023/10/01,Striped jewfish,Cs-137,,7.5,Bq/kg-fresh
2023/10/01,Flathead,Cs-137,,8.1,Bq/kg-fresh
2023/10/01,Crimson sea bream,Cs-137,,7.8,Bq/kg-fresh
2023/10/01,White croaker,Cs-137,,7.2,Bq/kg-fresh
2023/10/01,Ridged-eye flounder,Cs-137,,6.8,Bq/kg-fresh
2023/10/01,Hairtail,Cs-137,,8.2,Bq/kg-fresh
2023/09/26,Marbled sole,Cs-134,,7.4,Bq/kg-fresh
2023/09/26,Globefish,Cs-134,,11,Bq/kg-fresh
2023/09/26,Goldeye rockfish,Cs-134,,11,Bq/kg-fresh
2023/09/26,Greenling,Cs-134,,9.4,Bq/kg-fresh
2023/09/26,Sea bass,Cs-134,,8.8,Bq/kg-fresh
2023/09/26,Roundnose flounder,Cs-134,,9.2,Bq/kg-fresh
2023/09/26,Redwing searobin,Cs-134,,6.5,Bq/kg-fresh
2023/09/26,Ridged-eye flounder,Cs-134,,9.3,Bq/kg-fresh
2023/09/26,Mirror dory,Cs-134,,9.6,Bq/kg-fresh
2023/09/26,Crimson sea bream,Cs-134,,8,Bq/kg-fresh
2023/09/26,Ridged-eye flounder,Cs-134,,9.3,Bq/kg-fresh
2023/09/26,Red sea bream,Cs-134,,8.7,Bq/kg-fresh
2023/09/26,Marbled sole,Cs-137,,7.6,Bq/kg-fresh
2023/09/26,Globefish,Cs-137,,7.8,Bq/kg-fresh
2023/09/26,Goldeye rockfish,Cs-137,,8,Bq/kg-fresh
2023/09/26,Greenling,Cs-137,,8.5,Bq/kg-fresh
2023/09/26,Sea bass,Cs-137,,9.3,Bq/kg-fresh
2023/09/26,Roundnose flounder,Cs-137,,6.6,Bq/kg-fresh
2023/09/26,Redwing searobin,Cs-137,,7.5,Bq/kg-fresh
2023/09/26,Ridged-eye flounder,Cs-137,,7.9,Bq/kg-fresh
2023/09/26,Mirror dory,Cs-137,,7.7,Bq/kg-fresh
2023/09/26,Crimson sea bream,Cs-137,,8.9,Bq/kg-fresh
2023/09/26,Ridged-eye flounder,Cs-137,,8.6,Bq/kg-fresh
2023/09/26,Red sea bream,Cs-137,,7.4,Bq/kg-fresh
2023/09/24,John dory,Cs-134,,8.7,Bq/kg-fresh
2023/09/24,Common skate,Cs-134,,9.3,Bq/kg-fresh
2023/09/24,John dory,Cs-137,,8.8,Bq/kg-fresh
2023/09/24,Common skate,Cs-137,,8.2,Bq/kg-fresh
2023/09/18,Conger eel,Cs-134,,8.6,Bq/kg-fresh
2023/09/18,Greenling,Cs-134,,9.2,Bq/kg-fresh
2023/09/18,Greenling,Cs-134,,9.2,Bq/kg-fresh
2023/09/18,White croaker,Cs-134,,9.7,Bq/kg-fresh
2023/09/18,Conger eel,Cs-134,,7.7,Bq/kg-fresh
2023/09/18,Conger eel,Cs-137,,8.2,Bq/kg-fresh
2023/09/18,Greenling,Cs-137,,7.8,Bq/kg-fresh
2023/09/18,Greenling,Cs-137,,7.8,Bq/kg-fresh
2023/09/18,White croaker,Cs-137,,7.7,Bq/kg-fresh
2023/09/18,Conger eel,Cs-137,,7.1,Bq/kg-fresh
2023/09/12,Takifugu snyderi,Cs-134,,8.7,Bq/kg-fresh
2023/09/12,Greeneye,Cs-134,,11,Bq/kg-fresh
2023/09/12,Brown hakeling,Cs-134,,7.3,Bq/kg-fresh
2023/09/12,Chub mackerel,Cs-134,,8.8,Bq/kg-fresh
2023/09/12,Rikuzen flounder,Cs-134,,8.9,Bq/kg-fresh
2023/09/12,Scorpionfish,Cs-134,,9.3,Bq/kg-fresh
2023/09/12,Microstomus achne,Cs-134,,7,Bq/kg-fresh
2023/09/12,Sea raven,Cs-134,,9.4,Bq/kg-fresh
2023/09/12,Conger eel,Cs-134,,7.4,Bq/kg-fresh
2023/09/12,Blackfin flounder,Cs-134,,8.2,Bq/kg-fresh
2023/09/12,Pacific cod,Cs-134,,7.9,Bq/kg-fresh
2023/09/12,Pointhead flounder,Cs-134,,7.5,Bq/kg-fresh
2023/09/12,Greenling,Cs-134,,11,Bq/kg-fresh
2023/09/12,Yellow goosefish,Cs-134,,11,Bq/kg-fresh
2023/09/12,Bluefin searobin,Cs-134,,8,Bq/kg-fresh
2023/09/12,Willowy flounder,Cs-134,,9.5,Bq/kg-fresh
2023/09/12,Anchovy,Cs-134,,11,Bq/kg-fresh
2023/09/12,Anchovy,Cs-134,,7.3,Bq/kg-fresh
2023/09/12,Smooth dogfish,Cs-134,,9.2,Bq/kg-fresh
2023/09/12,Spottyback puffer,Cs-134,,11,Bq/kg-fresh
2023/09/12,Takifugu snyderi,Cs-137,,6.9,Bq/kg-fresh
2023/09/12,Greeneye,Cs-137,,6.5,Bq/kg-fresh
2023/09/12,Brown hakeling,Cs-137,,6.5,Bq/kg-fresh
2023/09/12,Chub mackerel,Cs-137,,7.7,Bq/kg-fresh
2023/09/12,Rikuzen flounder,Cs-137,,7.8,Bq/kg-fresh
2023/09/12,Scorpionfish,Cs-137,,8.5,Bq/kg-fresh
2023/09/12,Microstomus achne,Cs-137,,8,Bq/kg-fresh
2023/09/12,Sea raven,Cs-137,,7.7,Bq/kg-fresh
2023/09/12,Conger eel,Cs-137,,7.8,Bq/kg-fresh
2023/09/12,Blackfin flounder,Cs-137,,7.5,Bq/kg-fresh
2023/09/12,Pacific cod,Cs-137,,7.4,Bq/kg-fresh
2023/09/12,Pointhead flounder,Cs-137,,6.4,Bq/kg-fresh
2023/09/12,Greenling,Cs-137,,7.9,Bq/kg-fresh
2023/09/12,Yellow goosefish,Cs-137,,7.6,Bq/kg-fresh
2023/09/12,Bluefin searobin,Cs-137,,8.6,Bq/kg-fresh
2023/09/12,Willowy flounder,Cs-137,,9.3,Bq/kg-fresh
2023/09/12,Anchovy,Cs-137,,8.1,Bq/kg-fresh
2023/09/12,Anchovy,Cs-137,,6.8,Bq/kg-fresh
2023/09/12,Smooth dogfish,Cs-137,,6.8,Bq/kg-fresh
2023/09/12,Spottyback puffer,Cs-137,,6.9,Bq/kg-fresh
2023/09/11,Japanese amberjack,Cs-134,,8.5,Bq/kg-fresh
2023/09/11,Red sea bream,Cs-134,,7.4,Bq/kg-fresh
2023/09/11,Japanese amberjack,Cs-137,,8.4,Bq/kg-fresh
2023/09/11,Red sea bream,Cs-137,,6.6,Bq/kg-fresh
2023/09/03,Takifugu snyderi,Cs-134,,8.1,Bq/kg-fresh
2023/09/03,Sebastes cheni,Cs-134,,7.7,Bq/kg-fresh
2023/09/03,Sebastes cheni,Cs-134,,8.7,Bq/kg-fresh
2023/09/03,John dory,Cs-134,,8.3,Bq/kg-fresh
2023/09/03,Common skate,Cs-134,,9.3,Bq/kg-fresh
2023/09/03,Olive flounder,Cs-134,,8.7,Bq/kg-fresh
2023/09/03,Honnibe crocker,Cs-134,,9.6,Bq/kg-fresh
2023/09/03,Greenling,Cs-134,,8.6,Bq/kg-fresh
2023/09/03,Yellow goosefish,Cs-134,,9,Bq/kg-fresh
2023/09/03,Redwing searobin,Cs-134,,9.9,Bq/kg-fresh
2023/09/03,Japanese tonguefish,Cs-134,,8.1,Bq/kg-fresh
2023/09/03,Fox jacopever,Cs-134,,11,Bq/kg-fresh
2023/09/03,Anchovy,Cs-134,,8.7,Bq/kg-fresh
2023/09/03,Anchovy,Cs-134,,6.7,Bq/kg-fresh
2023/09/03,Flathead,Cs-134,,8.4,Bq/kg-fresh
2023/09/03,Crimson sea bream,Cs-134,,9,Bq/kg-fresh
2023/09/03,White croaker,Cs-134,,11,Bq/kg-fresh
2023/09/03,Red sea bream,Cs-134,,9.4,Bq/kg-fresh
2023/09/03,Spottyback puffer,Cs-134,,7.7,Bq/kg-fresh
2023/09/03,Takifugu snyderi,Cs-137,,8.6,Bq/kg-fresh
2023/09/03,Sebastes cheni,Cs-137,,8,Bq/kg-fresh
2023/09/03,Sebastes cheni,Cs-137,,6.8,Bq/kg-fresh
2023/09/03,John dory,Cs-137,,7.7,Bq/kg-fresh
2023/09/03,Common skate,Cs-137,,7.9,Bq/kg-fresh
2023/09/03,Olive flounder,Cs-137,,8.5,Bq/kg-fresh
2023/09/03,Honnibe crocker,Cs-137,,6.8,Bq/kg-fresh
2023/09/03,Greenling,Cs-137,,7.6,Bq/kg-fresh
2023/09/03,Yellow goosefish,Cs-137,,8.1,Bq/kg-fresh
2023/09/03,Redwing searobin,Cs-137,,8.1,Bq/kg-fresh
2023/09/03,Japanese tonguefish,Cs-137,,6.9,Bq/kg-fresh
2023/09/03,Fox jacopever,Cs-137,,8.2,Bq/kg-fresh
2023/09/03,Anchovy,Cs-137,,7.2,Bq/kg-fresh
2023/09/03,Anchovy,Cs-137,,6,Bq/kg-fresh
2023/09/03,Flathead,Cs-137,,8.6,Bq/kg-fresh
2023/09/03,Crimson sea bream,Cs-137,,7,Bq/kg-fresh
2023/09/03,White croaker,Cs-137,,8.4,Bq/kg-fresh
2023/09/03,Red sea bream,Cs-137,,6.8,Bq/kg-fresh
2023/09/03,Spottyback puffer,Cs-137,,7.9,Bq/kg-fresh
2023/08/30,Anchovy,Cs-134,,8.8,Bq/kg-fresh
2023/08/30,Anchovy,Cs-134,,7.5,Bq/kg-fresh
2023/08/30,Anchovy,Cs-134,,8.1,Bq/kg-fresh
2023/08/30,Anchovy,Cs-137,,7.2,Bq/kg-fresh
2023/08/30,Anchovy,Cs-137,,7.5,Bq/kg-fresh
2023/08/30,Anchovy,Cs-137,,6.6,Bq/kg-fresh
2023/08/27,Conger eel,Cs-134,,11,Bq/kg-fresh
2023/08/27,Honnibe crocker,Cs-134,,9.5,Bq/kg-fresh
2023/08/27,White croaker,Cs-134,,8.7,Bq/kg-fresh
2023/08/27,Conger eel,Cs-137,,7.6,Bq/kg-fresh
2023/08/27,Honnibe crocker,Cs-137,,7.8,Bq/kg-fresh
2023/08/27,White croaker,Cs-137,,7,Bq/kg-fresh
2023/08/23,Black rockfish,Cs-134,,8.3,Bq/kg-fresh
2023/08/23,Black rockfish,Cs-137,,7.1,Bq/kg-fresh
2023/08/22,Redwing searobin,Cs-134,,8.5,Bq/kg-fresh
2023/08/22,Redwing searobin,Cs-137,,7.1,Bq/kg-fresh
2023/08/20,Sebastes cheni,Cs-134,,11,Bq/kg-fresh
2023/08/20,Common skate,Cs-134,,8,Bq/kg-fresh
2023/08/20,Conger eel,Cs-134,,11,Bq/kg-fresh
2023/08/20,Greenling,Cs-134,,8,Bq/kg-fresh
2023/08/20,Bluefin searobin,Cs-134,,7.7,Bq/kg-fresh
2023/08/20,Temminck's Surfperch,Cs-134,,11,Bq/kg-fresh
2023/08/20,Sebastes cheni,Cs-137,,7.1,Bq/kg-fresh
2023/08/20,Common skate,Cs-137,,8.1,Bq/kg-fresh
2023/08/20,Conger eel,Cs-137,,7.7,Bq/kg-fresh
2023/08/20,Greenling,Cs-137,,6.9,Bq/kg-fresh
2023/08/20,Bluefin searobin,Cs-137,,8,Bq/kg-fresh
2023/08/20,Temminck's Surfperch,Cs-137,,8.2,Bq/kg-fresh
2023/08/06,Chub mackerel,Cs-134,,9.5,Bq/kg-fresh
2023/08/06,Sebastes cheni,Cs-134,,7.5,Bq/kg-fresh
2023/08/06,Jack mackerel,Cs-134,,8,Bq/kg-fresh
2023/08/06,Honnibe crocker,Cs-134,,11,Bq/kg-fresh
2023/08/06,Fox jacopever,Cs-134,,9.9,Bq/kg-fresh
2023/08/06,Anchovy,Cs-134,,8.4,Bq/kg-fresh
2023/08/06,Anchovy,Cs-134,,7.8,Bq/kg-fresh
2023/08/06,Chub mackerel,Cs-137,,5.7,Bq/kg-fresh
2023/08/06,Sebastes cheni,Cs-137,,6,Bq/kg-fresh
2023/08/06,Jack mackerel,Cs-137,,7.7,Bq/kg-fresh
2023/08/06,Honnibe crocker,Cs-137,,9,Bq/kg-fresh
2023/08/06,Fox jacopever,Cs-137,,7.6,Bq/kg-fresh
2023/08/06,Anchovy,Cs-137,,8.8,Bq/kg-fresh
2023/08/06,Anchovy,Cs-137,,6.7,Bq/kg-fresh
2023/08/01,Takifugu snyderi,Cs-134,,8.6,Bq/kg-fresh
2023/08/01,Panther puffer,Cs-134,,8,Bq/kg-fresh
2023/08/01,Takifugu snyderi,Cs-137,,7.9,Bq/kg-fresh
2023/08/01,Panther puffer,Cs-137,,8,Bq/kg-fresh
2023/07/30,Chub mackerel,Cs-134,,9.8,Bq/kg-fresh
2023/07/30,Conger eel,Cs-134,,7.3,Bq/kg-fresh
2023/07/30,Olive flounder,Cs-134,,7.7,Bq/kg-fresh
2023/07/30,Honnibe crocker,Cs-134,,7.7,Bq/kg-fresh
2023/07/30,Flathead,Cs-134,,8.2,Bq/kg-fresh
2023/07/30,Chub mackerel,Cs-137,,7.3,Bq/kg-fresh
2023/07/30,Conger eel,Cs-137,,8.3,Bq/kg-fresh
2023/07/30,Olive flounder,Cs-137,,7.4,Bq/kg-fresh
2023/07/30,Honnibe crocker,Cs-137,,8.5,Bq/kg-fresh
2023/07/30,Flathead,Cs-137,,6.4,Bq/kg-fresh
2023/07/23,Olive flounder,Cs-134,,8.7,Bq/kg-fresh
2023/07/23,Flathead,Cs-134,,7.6,Bq/kg-fresh
2023/07/23,Olive flounder,Cs-137,,6.7,Bq/kg-fresh
2023/07/23,Flathead,Cs-137,,7.3,Bq/kg-fresh
2023/07/22,Takifugu snyderi,Cs-134,,8.9,Bq/kg-fresh
2023/07/22,Honnibe crocker,Cs-134,,9.6,Bq/kg-fresh
2023/07/22,Sea bass,Cs-134,,9.7,Bq/kg-fresh
2023/07/22,Japanese spanish mackerel,Cs-134,,7.8,Bq/kg-fresh
2023/07/22,Pacific needlefish,Cs-134,,9.3,Bq/kg-fresh
2023/07/22,Takifugu snyderi,Cs-137,,9.1,Bq/kg-fresh
2023/07/22,Honnibe crocker,Cs-137,,7.9,Bq/kg-fresh
2023/07/22,Sea bass,Cs-137,,8.3,Bq/kg-fresh
2023/07/22,Japanese spanish mackerel,Cs-137,,6.2,Bq/kg-fresh
2023/07/22,Pacific needlefish,Cs-137,,7.5,Bq/kg-fresh
2023/07/18,Anchovy,Cs-134,,8.4,Bq/kg-fresh
2023/07/18,Anchovy,Cs-137,,7.2,Bq/kg-fresh
2023/07/16,Olive flounder,Cs-134,,9.1,Bq/kg-fresh
2023/07/16,Honnibe crocker,Cs-134,,9.8,Bq/kg-fresh
2023/07/16,Olive flounder,Cs-137,,6.9,Bq/kg-fresh
2023/07/16,Honnibe crocker,Cs-137,,6.1,Bq/kg-fresh
2023/07/10,Black rockfish,Cs-134,,8.7,Bq/kg-fresh
2023/07/10,Black rockfish,Cs-137,,7.7,Bq/kg-fresh
2023/07/09,Black rockfish,Cs-134,,8.8,Bq/kg-fresh
2023/07/09,Takifugu snyderi,Cs-134,,9.6,Bq/kg-fresh
2023/07/09,Brown hakeling,Cs-134,,8.9,Bq/kg-fresh
2023/07/09,Common skate,Cs-134,,9,Bq/kg-fresh
2023/07/09,Olive flounder,Cs-134,,7.7,Bq/kg-fresh
2023/07/09,Black sea bream,Cs-134,,7.9,Bq/kg-fresh
2023/07/09,Honnibe crocker,Cs-134,,6.4,Bq/kg-fresh
2023/07/09,Japanese tonguefish,Cs-134,,11,Bq/kg-fresh
2023/07/09,Fox jacopever,Cs-134,,8.8,Bq/kg-fresh
2023/07/09,Anchovy,Cs-134,,8.4,Bq/kg-fresh
2023/07/09,White croaker,Cs-134,,9.1,Bq/kg-fresh
2023/07/09,Black rockfish,Cs-137,,8.5,Bq/kg-fresh
2023/07/09,Takifugu snyderi,Cs-137,,7.5,Bq/kg-fresh
2023/07/09,Brown hakeling,Cs-137,,7,Bq/kg-fresh
2023/07/09,Common skate,Cs-137,,6.8,Bq/kg-fresh
2023/07/09,Olive flounder,Cs-137,,7.6,Bq/kg-fresh
2023/07/09,Black sea bream,Cs-137,,7.6,Bq/kg-fresh
2023/07/09,Honnibe crocker,Cs-137,,8.5,Bq/kg-fresh
2023/07/09,Japanese tonguefish,Cs-137,,6.5,Bq/kg-fresh
2023/07/09,Fox jacopever,Cs-137,,7.2,Bq/kg-fresh
2023/07/09,Anchovy,Cs-137,,7.8,Bq/kg-fresh
2023/07/09,White croaker,Cs-137,,7.9,Bq/kg-fresh
2023/07/05,Black rockfish,Cs-134,,9.3,Bq/kg-fresh
2023/07/05,Black rockfish,Cs-137,,7.2,Bq/kg-fresh
2023/07/02,Black rockfish,Cs-134,,6.2,Bq/kg-fresh
2023/07/02,Black rockfish,Cs-134,,11,Bq/kg-fresh
2023/07/02,Sebastes cheni,Cs-134,,7.2,Bq/kg-fresh
2023/07/02,Microstomus achne,Cs-134,,8.8,Bq/kg-fresh
2023/07/02,Bluefin searobin,Cs-134,,7.1,Bq/kg-fresh
2023/07/02,Flathead,Cs-134,,7.6,Bq/kg-fresh
2023/07/02,Black rockfish,Cs-137,,8.1,Bq/kg-fresh
2023/07/02,Black rockfish,Cs-137,,8.2,Bq/kg-fresh
2023/07/02,Sebastes cheni,Cs-137,,7.7,Bq/kg-fresh
2023/07/02,Microstomus achne,Cs-137,,7.9,Bq/kg-fresh
2023/07/02,Bluefin searobin,Cs-137,,6.5,Bq/kg-fresh
2023/07/02,Flathead,Cs-137,,8,Bq/kg-fresh
2023/06/26,Black rockfish,Cs-134,,8.5,Bq/kg-fresh
2023/06/26,Black rockfish,Cs-137,,5.9,Bq/kg-fresh
2023/06/18,Brown hakeling,Cs-134,,8.7,Bq/kg-fresh
2023/06/18,Sebastes cheni,Cs-134,,8.1,Bq/kg-fresh
2023/06/18,Microstomus achne,Cs-134,,8.7,Bq/kg-fresh
2023/06/18,Common skate,Cs-134,,7.8,Bq/kg-fresh
2023/06/18,Marbled sole,Cs-134,,8,Bq/kg-fresh
2023/06/18,Conger eel,Cs-134,,7.9,Bq/kg-fresh
2023/06/18,Goldeye rockfish,Cs-134,,9.4,Bq/kg-fresh
2023/06/18,Yellow goosefish,Cs-134,,9.1,Bq/kg-fresh
2023/06/18,Littlemouth flounder,Cs-134,,8.9,Bq/kg-fresh
2023/06/18,Roundnose flounder,Cs-134,,9,Bq/kg-fresh
2023/06/18,Bluefin searobin,Cs-134,,11,Bq/kg-fresh
2023/06/18,Fox jacopever,Cs-134,,9.7,Bq/kg-fresh
2023/06/18,Striped jewfish,Cs-134,,9.4,Bq/kg-fresh
2023/06/18,Marbled rockfish,Cs-134,,8.4,Bq/kg-fresh
2023/06/18,Brown hakeling,Cs-137,,6.2,Bq/kg-fresh
2023/06/18,Sebastes cheni,Cs-137,,6.2,Bq/kg-fresh
2023/06/18,Microstomus achne,Cs-137,,8.1,Bq/kg-fresh
2023/06/18,Common skate,Cs-137,,6.3,Bq/kg-fresh
2023/06/18,Marbled sole,Cs-137,,5.7,Bq/kg-fresh
2023/06/18,Conger eel,Cs-137,,7.5,Bq/kg-fresh
2023/06/18,Goldeye rockfish,Cs-137,,7.2,Bq/kg-fresh
2023/06/18,Yellow goosefish,Cs-137,,8.2,Bq/kg-fresh
2023/06/18,Littlemouth flounder,Cs-137,,7.6,Bq/kg-fresh
2023/06/18,Roundnose flounder,Cs-137,,7.1,Bq/kg-fresh
2023/06/18,Bluefin searobin,Cs-137,,7.9,Bq/kg-fresh
2023/06/18,Fox jacopever,Cs-137,,7.7,Bq/kg-fresh
2023/06/18,Striped jewfish,Cs-137,,7.8,Bq/kg-fresh
2023/06/18,Marbled rockfish,Cs-137,,8.6,Bq/kg-fresh
2023/06/11,Brown hakeling,Cs-134,,7.1,Bq/kg-fresh
2023/06/11,Chub mackerel,Cs-134,,11,Bq/kg-fresh
2023/06/11,Rikuzen flounder,Cs-134,,9.7,Bq/kg-fresh
2023/06/11,Sebastes cheni,Cs-134,,9.4,Bq/kg-fresh
2023/06/11,Jack mackerel,Cs-134,,8,Bq/kg-fresh
2023/06/11,Common skate,Cs-134,,8.2,Bq/kg-fresh
2023/06/11,Sea raven,Cs-134,,8.3,Bq/kg-fresh
2023/06/11,Honnibe crocker,Cs-134,,12,Bq/kg-fresh
2023/06/11,Greenling,Cs-134,,8.1,Bq/kg-fresh
2023/06/11,Yellow goosefish,Cs-134,,9.9,Bq/kg-fresh
2023/06/11,Littlemouth flounder,Cs-134,,9.4,Bq/kg-fresh
2023/06/11,Roundnose flounder,Cs-134,,8.7,Bq/kg-fresh
2023/06/11,Flathead,Cs-134,,9,Bq/kg-fresh
2023/06/11,Crimson sea bream,Cs-134,,6.7,Bq/kg-fresh
2023/06/11,White croaker,Cs-134,,8.4,Bq/kg-fresh
2023/06/11,Gizzard shad,Cs-134,,9,Bq/kg-fresh
2023/06/11,Brown hakeling,Cs-137,,6.1,Bq/kg-fresh
2023/06/11,Chub mackerel,Cs-137,,7,Bq/kg-fresh
2023/06/11,Rikuzen flounder,Cs-137,,7.4,Bq/kg-fresh
2023/06/11,Sebastes cheni,Cs-137,,8.6,Bq/kg-fresh
2023/06/11,Jack mackerel,Cs-137,,7.9,Bq/kg-fresh
2023/06/11,Common skate,Cs-137,,8.1,Bq/kg-fresh
2023/06/11,Sea raven,Cs-137,,7.6,Bq/kg-fresh
2023/06/11,Honnibe crocker,Cs-137,,6.8,Bq/kg-fresh
2023/06/11,Greenling,Cs-137,,7.9,Bq/kg-fresh
2023/06/11,Yellow goosefish,Cs-137,,7.1,Bq/kg-fresh
2023/06/11,Littlemouth flounder,Cs-137,,7.8,Bq/kg-fresh
2023/06/11,Roundnose flounder,Cs-137,,7.2,Bq/kg-fresh
2023/06/11,Flathead,Cs-137,,9.1,Bq/kg-fresh
2023/06/11,Crimson sea bream,Cs-137,,8,Bq/kg-fresh
2023/06/11,White croaker,Cs-137,,7.3,Bq/kg-fresh
2023/06/11,Gizzard shad,Cs-137,,8.1,Bq/kg-fresh
2023/06/06,John dory,Cs-134,,7.1,Bq/kg-fresh
2023/06/06,Greenling,Cs-134,,9.4,Bq/kg-fresh
2023/06/06,Sea bass,Cs-134,,9.2,Bq/kg-fresh
2023/06/06,Gizzard shad,Cs-134,,11,Bq/kg-fresh
2023/06/06,John dory,Cs-137,,6.6,Bq/kg-fresh
2023/06/06,Greenling,Cs-137,,7.2,Bq/kg-fresh
2023/06/06,Sea bass,Cs-137,,9.1,Bq/kg-fresh
2023/06/06,Gizzard shad,Cs-137,,7.5,Bq/kg-fresh
2023/06/01,Black rockfish,Cs-134,,9.7,Bq/kg-fresh
2023/06/01,Black rockfish,Cs-134,,8.3,Bq/kg-fresh
2023/06/01,Black rockfish,Cs-134,,8.8,Bq/kg-fresh
2023/06/01,Black rockfish,Cs-134,,8.4,Bq/kg-fresh
2023/06/01,Black rockfish,Cs-134,,7.7,Bq/kg-fresh
2023/06/01,Black rockfish,Cs-137,,7.6,Bq/kg-fresh
2023/06/01,Black rockfish,Cs-137,,7.5,Bq/kg-fresh
2023/06/01,Black rockfish,Cs-137,,8.4,Bq/kg-fresh
2023/06/01,Black rockfish,Cs-137,,7.1,Bq/kg-fresh
2023/06/01,Black rockfish,Cs-137,,8.4,Bq/kg-fresh
2023/05/28,Olive flounder,Cs-134,,11,Bq/kg-fresh
2023/05/28,Black sea bream,Cs-134,,8.4,Bq/kg-fresh
2023/05/28,Olive flounder,Cs-137,,9,Bq/kg-fresh
2023/05/28,Black sea bream,Cs-137,,7.8,Bq/kg-fresh
2023/05/21,Black rockfish,Cs-134,,8.3,Bq/kg-fresh
2023/05/21,Sebastes cheni,Cs-134,,8.2,Bq/kg-fresh
2023/05/21,Microstomus achne,Cs-134,,7.5,Bq/kg-fresh
2023/05/21,John dory,Cs-134,,8.9,Bq/kg-fresh
2023/05/21,Common skate,Cs-134,,9.7,Bq/kg-fresh
2023/05/21,Olive flounder,Cs-134,,8.6,Bq/kg-fresh
2023/05/21,Pointhead flounder,Cs-134,,8.7,Bq/kg-fresh
2023/05/21,Roundnose flounder,Cs-134,,8.8,Bq/kg-fresh
2023/05/21,Redwing searobin,Cs-134,,9.2,Bq/kg-fresh
2023/05/21,Black rockfish,Cs-137,,6.9,Bq/kg-fresh
2023/05/21,Sebastes cheni,Cs-137,,7.5,Bq/kg-fresh
2023/05/21,Microstomus achne,Cs-137,,7.1,Bq/kg-fresh
2023/05/21,John dory,Cs-137,,8.6,Bq/kg-fresh
2023/05/21,Common skate,Cs-137,,8.3,Bq/kg-fresh
2023/05/21,Olive flounder,Cs-137,,8.8,Bq/kg-fresh
2023/05/21,Pointhead flounder,Cs-137,,8,Bq/kg-fresh
2023/05/21,Roundnose flounder,Cs-137,,7.9,Bq/kg-fresh
2023/05/21,Redwing searobin,Cs-137,,8.9,Bq/kg-fresh
2023/05/14,Black rockfish,Cs-134,,11,Bq/kg-fresh
2023/05/14,Black rockfish,Cs-134,,9.6,Bq/kg-fresh
2023/05/14,Takifugu snyderi,Cs-134,,8.8,Bq/kg-fresh
2023/05/14,Black rockfish,Cs-137,,7.1,Bq/kg-fresh
2023/05/14,Black rockfish,Cs-137,,7.2,Bq/kg-fresh
2023/05/14,Takifugu snyderi,Cs-137,,7.3,Bq/kg-fresh
2023/05/11,Greeneye,Cs-134,,7.7,Bq/kg-fresh
2023/05/11,Brown hakeling,Cs-134,,8.5,Bq/kg-fresh
2023/05/11,Roughsclae sole,Cs-134,,9,Bq/kg-fresh
2023/05/11,Chub mackerel,Cs-134,,8.8,Bq/kg-fresh
2023/05/11,Rikuzen flounder,Cs-134,,7.1,Bq/kg-fresh
2023/05/11,Scorpionfish,Cs-134,,8.9,Bq/kg-fresh
2023/05/11,Greeneye,Cs-137,,8.6,Bq/kg-fresh
2023/05/11,Brown hakeling,Cs-137,,9.4,Bq/kg-fresh
2023/05/11,Roughsclae sole,Cs-137,,7.1,Bq/kg-fresh
2023/05/11,Chub mackerel,Cs-137,,7.6,Bq/kg-fresh
2023/05/11,Rikuzen flounder,Cs-137,,8.4,Bq/kg-fresh
2023/05/11,Scorpionfish,Cs-137,,7,Bq/kg-fresh
2023/05/09,Black rockfish,Cs-134,,7.9,Bq/kg-fresh
2023/05/09,Sebastes cheni,Cs-134,,7.8,Bq/kg-fresh
2023/05/09,Microstomus achne,Cs-134,,9.1,Bq/kg-fresh
2023/05/09,Japanese amberjack,Cs-134,,9.8,Bq/kg-fresh
2023/05/09,Jack mackerel,Cs-134,,11,Bq/kg-fresh
2023/05/09,John dory,Cs-134,,8,Bq/kg-fresh
2023/05/09,Black rockfish,Cs-137,,6.8,Bq/kg-fresh
2023/05/09,Sebastes cheni,Cs-137,,8.2,Bq/kg-fresh
2023/05/09,Microstomus achne,Cs-137,,7.8,Bq/kg-fresh
2023/05/09,Japanese amberjack,Cs-137,,8.6,Bq/kg-fresh
2023/05/09,Jack mackerel,Cs-137,,7.9,Bq/kg-fresh
2023/05/09,John dory,Cs-137,,7.2,Bq/kg-fresh
2023/05/07,Common skate,Cs-134,,8.6,Bq/kg-fresh
2023/05/07,Marbled sole,Cs-134,,8.8,Bq/kg-fresh
2023/05/07,Common skate,Cs-137,,7.1,Bq/kg-fresh
2023/05/07,Marbled sole,Cs-137,,8.4,Bq/kg-fresh
2023/05/01,Black rockfish,Cs-134,,9.6,Bq/kg-fresh
2023/05/01,Black rockfish,Cs-134,,8.3,Bq/kg-fresh
2023/05/01,Black rockfish,Cs-137,,6.6,Bq/kg-fresh
